9	I	나, 나는 
10	that	1. (먼 것을 가리킬 때)저(것), 그(것) 2. 그만큼, 그 정도 
11	it	그것, 이것 
12	for	1. ~을 위한 2. ~에 대해 3. 동안 4. 때문에(=because) 
13	have	1. 가지다, 얻다 2. 겪다 3. 먹다, 마시다 
14	with	1. ~와 함께 2. ~에(게) 
15	on	1. ~의 위에 2. ~에 관하여 3. ~(요일)에 4. ~하자마자 
16	they	1. 그(사람)들, 그것들, 저들 
17	this	1. (가까운 것을 가리킬 때)이것 2. 지금, 여기 
18	we	우리, 저희 
19	as	1. ~만큼, ~한 2. 때문에 3. ~처럼 
20	will	1. ~할 것이다, ~일 것이다 2. 의지 3. 유언 
21	he	(앞서 언급된 남자를 가리키는) 그, 그 남자 
22	do	하다, 수행하다, 해 나가다 
23	or	또는, 혹은, 안 그러면 
24	can	1. 할 수 있다 2. 해도 된다 3. 캔, 깡통 
25	at	1. ~에서(장소) 2. ~에(시간) 
26	from	1. ~로부터 2. ~에게서 
27	not	1. (사건이나 성질이) 아니다, ~하지 않다 2. 부정의 대답 
28	by	1. 옆에, 곁에 2. ~로 인해 3. ~까지는 4. ~만큼 5. ~까지 
29	but	그러나, 하지만, 그렇지만 
30	use	1. 사용하다, 이용하다 2. 용도, 쓸모 
31	if	1. 만약, ~라면, ~한다면 2. ~인지 (아닌지) =whether 
32	all	모든, 전부 
33	some	1. (전체 중의) 일부 2. 조금의, 약간의 3. 어떤 
34	one	1. 하나(의), 일 2. 어느 한 3. 사람, 그것 
35	make	1. 만들다, 제조하다 2. ~하게 하다 3. 벌다, 얻다 4. 판단하다 
36	more	1. 더(많은/많이) 2. 더욱 
37	so	1. 너무, 그렇게 2. 그래서, 그렇다면, 그러니, 따라서 
38	get	1. 받다, 얻다, 구하다 2. 가져오다 3. ~되다 4. 이해하다 
39	she	그녀, 그 여자 
40	time	1. 시간(을 맞추다) 2. 시기, 때 3. 시대 4. (-s) 곱하기, 배 
41	when	1. 언제 2. ~때 
42	good	1. 좋은, 기쁜 2. 선 
43	out	1. 밖에(나오다) 2. ~이 다 떨어진 
44	there	그곳에, 거기에 
45	what	무엇, 어떤 
46	about	1. 대략, 약 2. 에 대하여 
47	which	어느 것, 어떤 것 
48	any	1. 전혀, 단 하나도 2. 어떤, 아무(것 들 중의) 
49	up	위로, 위쪽으로 
50	say	1. 말하다 2. 발언권 
51	work	1. 일하다 2. 작동되다 3. 효과가 있다 4. 직장 
52	also	또한, 그리고 
53	like	1. 좋아하다 2. ~와 비슷한, 같은, ~처럼 3. 마치 
54	who	1. 누구 2. ~한 사람 
55	go	가다, 떠나다, 출발하다 
56	year	1. 해, 연도 2. 학년 3. 나이 
57	just	1. 그냥, 단지 2. 딱, 적당한 3. 방금, 막 4. 공정한 
58	take	1. 가지다, 가지고 가다 2. 시간이 걸리다 3. 사진을 찍다 
59	other	1. 다른, 이 외의 2. 반대의 
60	new	1. 새로운 2. 색다른 
61	see	1. 보다 2. (사람을) 만나다 
62	how	1. 어떻게 2. 얼마나 
63	need	1. 필요(로 하다) 2. ~해야 한다 
64	find	찾다, 발견하다 
65	know	1. 알다 2. 친숙하다, 익숙하다 
66	than	~보다(비교 상황) 
67	no	없다, 아니다, 안된다 
68	into	1. 속으로, 안으로 2. ~을 향해, ~으로 
69	only	1. 유일한, 단하나 2. 겨우, 단지 3. 오로지 
70	day	1. 날, 하루 2. 낮 3. 시절, 시대 
71	people	1. 사람들 2. 국민, 대중 
72	most	1. 가장, 최고/최대로 2. 대부분의, 거의 
73	first	첫째 
74	look	1. 보다, 바라보다 2. 찾다 3. ~해 보이다, ~인 것 같다 4. 표정, 외모 
75	think	1. 생각하다 2. 평가하다 3. 예상하다 
76	then	1. (특정한 시기인) 그 때 2. 이후에 3. 그러면 
77	every	1. 모든 2. 최대의 3. ~마다 
78	may	1. 해도 된다(허락) 2. ~일지도 모른다 3. 5월 
79	way	1. 방법, 방식 2. 길 3. 태도 4. 방향 
80	after	1. ~후에, ~뒤에 2. 다음에, 나중에 
81	come	오다 
82	act	1. 행동(하다), 조치(를 취하다) 2. 연기(하다) 3. 법률 
83	want	1. 원하다 2. ~해야 하다 
84	over	1. 위에 2. ~이상, ~를 넘는 
85	help	1. 돕다, 도와주다 2. 도움, 지원 
86	include	포함하다, 포함시키다 
87	real	1. 진짜의 2. 진실된 
88	through	1. ~를 통해, ~사이로 2. 거치다, 지나다 
89	now	지금, 당장, 이제 
90	very	1. 매우, 아주 2. 가장 
91	give	1. 주다 2. 제공하다 
92	student	학생 
93	many	1. 많은, 여럿의 2. 대부분의, 다수의 
94	well	1. 잘, 좋게 2. 꽤, 상당히 3. 수월히, 쉽게 4. 우물 
95	even	1. 평평하다, 균등한 2. 평평하게 하다, 균등하게 하다 3. 심지어 
96	play	1. 놀다 2. 역할을 하다 3. 경기하다 
97	because	~때문에, ~라는 이유로 
98	add	1. 추가하다, 덧붙이다 2. 더하다, 가산하다 
99	provide	1. 제공하다, 공급하다 2. ~에 대비하다, 예방책을 취하다 
100	high	1. 높은 2. 값비싼 3. 최고 
4901	nerd	1. 모범생, 괴짜 2. 얼간이 
4902	stew	1. 스튜 2. 끓이다 
4903	bribe	1. 뇌물 2. 뇌물을 주다, 뇌물로 매수하다 
4904	rationale	1. 이유, 근거 2. 이성 
4905	therein	그 안에, 그 점에서 
4906	canine	1. 개과의 동물, 개(의) 2. 송곳니 
4907	syndicate	1. 연합체 2. 기업 조합 
4908	upholstery	1. 덮개, 커버 2. 장식품 
4909	stump	1. 그루터기 2. 남은 부분 3. 선거 유세 4. 난처하게 하다 
4910	crane	1. 크레인 2. 학, 두루미 3. (목을) 길게 빼다 
4911	butcher	1. 정육점(주인) 2. 도살하다 3. 학살하다 
4912	lucrative	수익성이 있는, 이익이 있는 
4913	strait	1. 해협 2. 궁핍, 곤경 
4914	snag	1. (뜻밖의)문제 2. 걸리다, 찢다 3. 날카로운 부분 
4915	culprit	1. 범인, 주범 2. 장본인 
4916	wield	1. 행사하다, 지배하다 2. 휘두르다 
4917	hem	1. (옷의)단 2. 단을 올리다 
4918	incise	칼로 베다, 새기다, 절개하다 
4919	potion	1. 물약 2. 묘약 3. 1회의 분량 
4920	gala	1. 축제 2. 경축 행사 
4921	bylaw	1. 규칙 2. 조례 
4922	sabbath	안식일 
4923	tad	조금, 약간, 소량 
4924	turret	1. 작은 탑, 포탑 2. (전투기의)조종석 
4925	posterior	1. 뒤의, 후면의 2. 후두개 3. 엉덩이 
4926	eviction	쫓아냄, 퇴거, 축출 
4927	obsolete	1. 구식의, 시대에 뒤쳐진 2. 쓸모없는 
4928	genesis	1. 기원, 발생 2. 창세기 
4929	reverberate	울리다, 반향하다 
4930	chronological	시간 순의, 연대기의 
4931	superficial	1. 깊이 없는, 가벼운, 천박한 2. 피상적인, 표면적인 3. 겉으로 드러나는, 표면의 
4932	superhero	슈퍼히어로, 영웅 
4933	allotment	1. 분배, 배당 2. 할당량 
4934	hitch	1. 얻어타다 2. 매다, 묶다 3. 문제 4. 매듭 
4935	dominion	1. 지배(권), 통치(권) 2. 영토 3. 주권 4. 영연방 자치령 
4936	parole	1. 가석방, 집행유예 2. 가석방시키다 
4937	geek	1. 괴짜, 별난 사람 2. 광 
4938	ape	1. 유인원 2. 영장류 3. 흉내내다 
4939	bombard	1. 퍼붓다 2. 공격하다 3. 폭격하다 
4940	imminent	1. 임박한, 일촉즉발의, 곧 닥친 2. 절박한 
4941	nipple	젖꼭지, 유두 
4942	hypnosis	최면(상태) 
4943	chimney	굴뚝 
4944	marital	1. 결혼생활의 2. 부부의 
4945	dummy	1. 인체 모형, 마네킹 2. 모조품 3. 바보, 멍청이 
4946	salute	1. 경례하다 2. 경의를 표하다 3. 거수 경례, 인사 
4947	graft	1. 이식(하다) 2. 뇌물 
4948	freeway	고속도로 
4949	sprawling	1. 제멋대로 뻗어나가는 2. 불규칙하게 넓어지는 
4950	revamp	개조하다, 수리하다 
4951	brainstorm	1. 브레인스토밍(하다), 아이디어를 구상하다 2. 갑자기 사고가 정지되는 것을 뜻함 
4952	rant	소리치다, 큰소리로 불평하다 
4953	plethora	1. 과다, 과잉 2. 다혈증 
4954	akin	1. 동족의, 혈족의 2. 유사한, 비슷한 
4955	sever	1. 자르다, 절단하다 2. 끊다, 분리하다 
4956	jeopardy	위험 
4957	attest	1. 증명하다, 입증하다 2. 증언하다 3. 맹세시키다 
4958	stamina	1. 체력, 스태미나 2. 지구력, 인내력 3. 정력 
4959	pendant	펜던트, (목걸이)장식 
4960	cripple	1. 불구로 만들다, 제기능을 못하게 만들다 2. 장애, 불구자 3. 손상 
4961	cupboard	찬장, 식기장 
4962	fanatic	1. 광신도 2. ~에 열광하는 사람 
4963	orchard	과수원 
4964	lame	1. 불충분한, 앞뒤가 맞지 않는 2. 다리를 저는, 절뚝거리는 
4965	lieu	1. (in lieu of 의 형태로 쓰이는 경우) ~의 대신으로, ~대신에 2. 장소 
4966	saliva	침, 타액 
4967	eclectic	다양한 구성의, 독특한 
4968	duel	1. 결투 2. 다툼, 싸움, 투쟁 
4969	cadet	사관 후보생 
4970	anarchy	1. 무정부 상태 2. (사회의)무질서 3. 난장판 
4971	alas	1. 아아(슬픔, 안타까움의 소리) 2. 유감스럽게도 
4972	trilogy	3부작 
4973	comet	혜성 
4974	lubrication	윤활, 매끄럽게 함 
4975	wherein	1. 어디에서, 어떤 점에서 2. 그 점에서 3. 거기서 
4976	deposition	1. 증언, 녹취 2. 퇴적(물) 3. 퇴위 
4977	dire	1. 매우 심각한, 엄청난, 끔찍한 2. 긴급한 
4978	wreath	1. 화환 2. 화관 3. 고리 모양 
4979	rake	1. 긁어모으다 2. 갈퀴(질하다) 3. 훑다 
4980	eject	1. 내쫓다 2. 튀어나오다 3. 배설하다 
4981	trump	이기다, 능가하다 
4982	trinity	1. 삼위 일체 2. 3인조 
4983	wig	가발 
4984	lurk	1. 숨어있다, 잠복하다 2. 도사리다 3. 속임수 
4985	constellation	1. 별자리, 성좌 2. 집합체 
4986	malignant	1. 악성의 2. 악의 가득한 
4987	pulp	1. 과육 2. 걸쭉한 것 
4988	thermometer	1. 온도계 2. 체온계 
4989	plateau	1. 정체기, 안정기 2. 안정, 정체 상태가 지속되다 3. 고원 
4990	anemia	빈혈(증) 
4991	turbulent	1. 격동의, 격변의 2. 난기류의 3. 사나운 
4992	glitch	작은 문제, 작은 기술상의 결함 
4993	exodus	1. 탈출 2. 이동, 이주 
4994	zodiac	황도대, 12궁, 12가지 별자리 
4995	twine	1. 노끈 2. 꼬다 
4996	prolific	1. 다작하는 2. 다산하는, 열매를 많이 맺는 3. 많은 
4997	concussion	1. 뇌진탕 2. 충격 
4998	discrete	별개의, 개별적인, 분리된 
4999	pathetic	1. 불쌍한, 애처로운 2. 한심한 3. 슬픈 
5000	acupuncture	침술, 침 치료 
4801	sod	1. 잔디가 나는 흙 2. (영국 은어) 놈 
4802	coarse	거친, 투박한, 굵은 
4803	foreclosure	압류 
4804	plow	1. (밭을)갈다, 경작하다 2. 쟁기 3. 제설하다 4. (역경을 딛고)나아가다 
4805	robe	1. 예복 2. 가운 
4806	fraternity	1. (남학생의)대학교 동아리, 사모임 2. 우애, 형제애, 박애 3. 협회, 조합 
4807	hay	말린 풀 
4808	mural	벽화 
4809	beetle	딱정벌레 
4810	intermittent	간헐적인 
4811	tuna	참치, (참)다랑어 
4812	quota	1. 몫, 할당량/액 2. 최소 득표수 
4813	abrasive	1. 연마재(의) 2. 마찰이 있는(인간관계), 거슬리는 
4814	incubator	인큐베이터, 부화기, 배양기 
4815	dune	사구, 모래언덕 
4816	poultry	가금(류의 고기) 
4817	arsenal	무기(고), 병기고 
4818	retarded	1. 지체되는, 저지되는 2. 정신 지체의, 발달이 늦은 
4819	constipation	변비 
4820	genital	생식기의 
4821	memoir	회고록, 회상록, 전기 
4822	lettuce	양상추 
4823	stationary	1. 정지된, 고정된 2. 변하지 않는 
4824	underlying	기저의, 기저에 놓여있는, 기초의 
4825	trajectory	1. 궤적, 궤도, 탄도 2. (질병의)양상 
4826	emblem	상징 
4827	retract	1. 철회하다, 취소하다 2. 움츠리다, 집어넣다 
4828	remnant	1. 나머지, 잔존물, 유물, 남아있는 2. 그루터기 
4829	agony	고통, 고뇌 
4830	shear	1. 깎다, 자르다 2. 부러지다 
4831	tripod	삼각대 
4832	podium	연단, 지휘대, 시상대 
4833	apocalypse	1. 종말, 파멸 2. 대재앙 3. 묵시, 천계 
4834	telegraph	전신, 전보(를 보내다) 
4835	apprehend	1. 체포하다, 검거하다 2. 이해하다, 터득하다 
4836	horrific	끔찍한, 소름끼치는, 무시무시한 
4837	varsity	(스포츠)대표팀 
4838	binoculars	쌍안경 
4839	baffle	1. 당황하게 만들다, 어안이 벙벙하게 만들다 2. 좌절시키다, 방해하다 
4840	equilibrium	1. 평형, 균형 2. 안정, 평정 
4841	rejoice	기뻐하다, 흐뭇해하다 
4842	choreography	안무 
4843	graze	1. 풀을 뜯다/먹이다 2. 방목하다 3. 긁히다, 까지다 
4844	forfeit	1. (권리 등을) 잃다, 포기하다 2. 몰수하다, 박탈하다 
4845	meticulously	꼼꼼하게, 세심하게, 면밀하게 
4846	proverb	속담, 격언 
4847	canon	규범, 표준 
4848	deflect	1. 방향을 돌리다 2. 빗나가다 3. 회피하다, 모면하다 
4849	niece	(여자) 조카 
4850	grin	싱긋 웃다, 씩 웃음 
4851	dean	대학의 학장 
4852	courier	1. 배달원, 택배원 2. 특사 
4853	annex	1. (영토 등을) 무력으로 합병(하다) 2. 부속 건물, 신관 
4854	divergence	1. (의견 등의)차이 2. 분기 
4855	larva	유충, 유생, 애벌레 
4856	dent	1. 움푹 팬 곳, 함몰 2. 우그러뜨리다 3. 훼손 
4857	peril	위험(성), 위기 
4858	anterior	1. (신체의)앞의, 앞부분의 2. ~전의, ~보다 이전의 3. (뇌 구조상의)전측 
4859	hymn	찬송가, 찬가, 찬미가 
4860	lava	용암 
4861	deity	1. 신 2. 신전 
4862	retina	눈의 망막 
4863	creed	1. 신조, 신념 2. 사도 신경 
4864	reckless	무모한, 부주의의, 제멋대로인 
4865	rubbish	1. 쓰레기(같은 것) 2. 헛소리 
4866	audible	(잘)들리는 
4867	nasal	1. 코의 2. 비음의 
4868	sober	1. 취하지 않은, 맑은 정신의 2. 냉정한 3. 수수한 
4869	skillet	냄비, 팬 
4870	apex	꼭대기, 절정, 정상 
4871	mania	(열)광, 매니아 
4872	subordinate	1. 하위의, 하급자 2. 종속의 3. 부차적인 
4873	blush	1. 얼굴이 붉어지다 2. 부끄러워하다 3. 홍조 
4874	haze	1. 안개 2. (정신이)몽롱한 상태 3. 안개로 뒤덮다 4. 괴롭히다 
4875	honeymoon	신혼여행(을 가다) 
4876	conquest	1. 정복 2. 점령(지) 
4877	agitation	1. 불안, 동요 2. 흥분 3. 시위, 소요 
4878	perseverance	인내(심), 끈기 
4879	petal	꽃잎 
4880	peasant	1. 소작농 2. 농부, 농민 
4881	reflex	반사 신경, 반사 작용 
4882	longitude	경도 
4883	auxiliary	1. 보조의 2. 추가의 3. 조동사 4. 보조원 
4884	usher	1. 안내원 2. 안내하다 
4885	smuggle	밀반입하다, 밀수하다, 밀매하다, 빼돌리다 
4886	mar	손상시키다, 망쳐놓다 
4887	eradicate	1. 뿌리뽑다, 근절하다 2. 전멸시키다 
4888	ligament	인대 
4889	artillery	1. 대포 2. 포병(대) 
4890	gymnastics	체조 
4891	cynical	1. 냉소적인 2. 빈정대는, 비꼬는 3. 부정적인 
4892	brow	1. 이마 2. 눈썹 3. (벼랑) 꼭대기 
4893	snug	1. 포근한, 아늑한 2. 딱 맞는 3. 작은 방 
4894	crooked	1. 비뚤어진, 구부러진, 굴곡있는 2. 부정직한 
4895	tang	톡 쏘는 맛, 냄새 
4896	mediocre	1. 평범한, 보통의 2. 썩 좋지 않은 
4897	swarm	1. 떼 2. 군중 3. 떼지어 다니다, 무리지어 다니다 
4898	meteor	유성, 별똥별 
4899	hustle	1. 열정적으로 일하다 2. 밀어내다 3. 재촉하다, 서두르다 4. 번잡, 혼잡 
4900	quartz	석영 
4701	humiliation	부끄러움, 굴욕 
4702	weep	울다, 눈물 흘리다 
4703	perpetrator	가해자, 범인 
4704	misdemeanor	비행, 경범죄 
4705	postpone	지연하다, 미루다 
4706	morale	사기, 의욕, 의기 
4707	notation	1. 표기법, 기수법 2. 표기, 표시, 기록 
4708	refrain	~을 삼가다, 억제하다 
4709	ultrasound	초음파 
4710	lunar	1. 음력의 2. 달의 
4711	infestation	(동물, 기생충 등의) 감염 
4712	breadth	너비, 폭 
4713	torrent	1. 급류 2. 폭포처럼 쏟아짐 
4714	proliferation	1. 확산 2. 증식, 급증 
4715	cabbage	양배추 
4716	atheist	무신론자, 신이나 종교를 믿지 않는 사람 
4717	pasture	목초지, 목장 
4718	masculine	남성적인, 남자다운 
4719	rum	1. (술 중) 럼주 2. 기이한 
4720	pristine	1. 본래의, 원래의 2. 청정한 
4721	tout	1. 억압적으로 홍보하다, 강매하다 2. 과하게 칭찬하거나 자랑하다 
4722	delusion	망상, 착각 
4723	anecdote	일화 
4724	notwithstanding	그런데도 불구하고, ~할지라도 
4725	affinity	친근성, 친밀감 
4726	lumber	1. 목재 2. 느리고 어설프게 이동하다 
4727	impede	방해하다, 저해하다 
4728	coveted	열망 받는, (많은 이들이) 갈망하는 
4729	latitude	위도 
4730	plank	(두꺼운 나무) 판자 
4731	plural	복수(형) 
4732	siege	1. 포위하다 2. 포위 작전 
4733	starch	1. 전분, 녹말 2. (의류에) 풀을 먹이다 
4734	pallet	1. 운송되어야하는 화물을 쌓아두는 플랫폼 2. 주걱 3. 화가의 팔레트 
4735	clown	1. 광대 2. 익살꾼 
4736	beacon	1. 횃불, 봉화 2. 신호 
4737	muse	1. (예술적) 영감의 대상 2. 고뇌하다, 고민하다 
4738	trumpet	1. 트럼펫(을 연주하다) 2. 자기 자랑을 하다 
4739	tedious	지루한, 따분한 
4740	annuity	연금 
4741	darn	1. 젠장 2. (옷의 구멍을) 짜깁다 
4742	noun	명사 
4743	militant	투쟁적인, 호전적인 
4744	shove	밀다, 밀치다 
4745	sulfur	1. 유황의 2. 황녹색의 
4746	utmost	1. 굉장히 2. 최대의, 극치의 
4747	pancreas	췌장 
4748	nozzle	노즐, 주둥이 
4749	hereby	이로 말미암아, 이로 인해 
4750	aerospace	항공 우주 사업(의) 
4751	inlet	1. 작은 물줄기 2. 후미, 구멍 
4752	anthem	한 단체를 상징하는 노래, 성가 
4753	lust	1. 육욕, 색욕 2. 열망 
4754	hen	암탉 
4755	stash	따로 감춰두다, 숨겨두다 
4756	hog	1. 돼지 2. 욕심쟁이 3. 전부 차지하다 
4757	flair	1. 능력, 재능 2. 독창성 
4758	nope	아니, 절대 
4759	avatar	1. 아바타, 분신 2. (신의) 화신 
4760	relic	(역사적 의미를 가진) 유물, 고적 
4761	motif	1. (예술 작품의) 영감 2. 화려한 무늬, 패턴 
4762	savage	야만적인, 사나운 
4763	wrath	격노, 분격 
4764	nuance	1. 뉘앙스 2. (감지하기 어려운) 변화 
4765	fiddle	1. 만지작거리다 2. (전통 음악 연주에 사용되는) 바이올린 
4766	liaison	(단체, 조직 간의) 연락, 상통 
4767	pinpoint	정확히 가리키다, 정확히 짚다 
4768	aura	(사람의) 미묘한 분위기 
4769	locomotive	기관차 
4770	earnest	성실한, 진지한 
4771	microbe	1. 미생물 2. 세균 
4772	attic	다락방 
4773	twilight	1. 황혼, 여명 2. 쇠퇴기 
4774	reptile	파충류 
4775	poise	1. 균형을 잡다 2. 우아함 3. ~할 준비가 되어있는 
4776	dazzling	1. 아주 반짝이는, 눈부신 2. 대단한 
4777	radioactive	방사능의 
4778	startle	놀라게 하다, 당황하게 하다 
4779	repression	억압, 탄압 
4780	flashlight	1. 손전등, 플래시 2. 섬광 
4781	ingenious	1. 기발한, 독창적인 2. 교묘한 
4782	perish	죽다, 썩다, 소멸되다 
4783	petty	1. 사소한, 하찮은 2. 옹졸한 3. 소규모의 
4784	anti	반~, 반대하는 
4785	fluorescent	형광(의) 
4786	cockpit	조종석 
4787	flirt	1. (남녀가 서로)즐기다, 추파를 던지다 2. 바람둥이 
4788	ponder	숙고하다 
4789	massacre	대량 학살(하다) 
4790	stint	1. 일정 동안의 복무, 근무 2. 아끼다, 절약하다 3. 제한 
4791	glossary	용어 해설 사전 
4792	maid	가정부 
4793	abruptly	1. 갑자기, 불쑥 2. 퉁명스럽게, 무뚝뚝하게 
4794	tack	1. 방향 2. 방침 3. 고정하다 4. 압정 
4795	afflict	1. 괴롭히다, 피해를 끼치다 2. (병에)시달리다 
4796	serene	1. 평온한, 고요한, 온화한 2. 맑은 
4797	evangelist	1. 전도사 2. 신약 복음서의 저자 
4798	layman	1. 전문 교육을 받지 않은 자 2. 평신도 
4799	fecal	배설물의 
4800	entrench	변화가 힘들 정도로 확고해지다 
4601	levy	1. 과세하다, 징세하다 2. 추가적인 부담을 주다 
4602	perennial	1. 영원한, 끝이 없는 2. 다년생의 
4603	drape	1. (천 등으로) 덮다, 걸치다 2. 긴 커튼 
4604	goose	거위 
4605	deem	여기다, 간주하다, 생각하다 
4606	numb	1. 감각을 잃은, 무딘 2. 감각을 잃게하다 
4607	herald	1. 예고하다, 알리다 2. 전령관, 보도자 
4608	depreciation	(화폐 등의) 가치의 하락 
4609	secretion	1. 분비물, 분비액 2. 분비 작용 
4610	prudent	조심성 있는, 신중한 
4611	stunt	고난이도 묘기, 스턴트 
4612	merry	명랑한, 흥겨운 
4613	oat	1. (곡식 중) 귀리 2. 귀리가 포함된 
4614	courtyard	안마당, 안뜰 
4615	mortar	시멘트와 모래의 혼합물 
4616	sergeant	1. 하사관 2. 중사 3. 경사 
4617	clot	1. 응고된 덩어리 2. 응고되다 
4618	detergent	세제 
4619	dorm	기숙사 
4620	abbey	수도원, 수녀원 
4621	forthcoming	곧 닥쳐올, 곧 일어날 
4622	hut	오두막, 임시 숙소 
4623	ashamed	부끄러워하는, 창피해하는 
4624	outage	(정전, 단수 등의) 서비스나 공익 사업의 끊김 
4625	concise	간결한, 짧은 
4626	pantry	식료품실 
4627	paw	1. 동물의 발 2. 동물의 발로 차거나 긁다 
4628	peg	1. 고정 핀 2. 고정하다 
4629	intrinsic	근본적인, 고유한 
4630	jog	조깅하다, (운동을 위해) 달리다 
4631	metro	지하철 
4632	rattle	1. 덜컹거리다 2. 흔들다 3. 신경질나게 하다 
4633	evade	피하다, (교묘히) 모면하다 
4634	oscillate	왔다갔다 양극으로 진동하다 
4635	pavilion	(공원이나 정원에 있는 별장 등의) 장식용 건물 
4636	sediment	앙금 
4637	sermon	1. 설교 2. 잔소리 
4638	unanimous	만장일치의, 이구동성의 
4639	den	굴, 소굴 
4640	anomaly	이례적인 현상, 불규칙한 현상, 변칙 
4641	furnace	1. 용광로 2. 화덕 
4642	buzz	1. 기뻐 날뛰다, 열광하다 2. 벌레 윙윙 소리 3. 소문, 루머 
4643	wary	주의 깊은, 경계하는 
4644	bounty	1. (성과에 대한) 보수 2. 관대함 3. 풍부함 
4645	woe	고생, 고뇌 
4646	shuffle	1. (카드 등을) 뒤섞다 2. (발을) 질질 끌다 
4647	segregation	차별대우, 분리 정책 
4648	recollection	회상, 상기, 기억 
4649	blunt	1. (날이) 무딘, 뾰족하지 않은 2. 솔직한, 꾸밈없는 
4650	diagonal	대각선의, 비스듬한 
4651	degeneration	퇴보, 악화 
4652	plausible	그럴듯한, 믿을 만한 
4653	lethal	(죽음을 초래할 수준으로) 치사적인, 유독한 
4654	perch	(걸터)앉다 
4655	offspring	1. 자식, 자손 2. 성과 
4656	squirrel	다람쥐 
4657	broth	(묽은) 수프 
4658	inland	1. 내륙의, 내지의 2. 내국의, 국내의 
4659	hostel	호스텔, 숙박소 
4660	bolster	1. 지지하다 2. 지지대 
4661	cosmic	1. 우주의 2. 광활하다 
4662	melee	1. 소동, 소란 2. 혼란스러운 군중 
4663	manifold	1. 다양한 2. 다방면의 
4664	prenatal	출생 전의 
4665	indictment	1. 기소, 고발 2. (사회적) 폐해의 징표 
4666	battalion	대부대, 대군 
4667	plaster	1. 석고 2. 석고를 바르다 
4668	cove	1. 비바람이 없는 작은 만 2. 녀석, 자식 
4669	prefix	접두사 
4670	ailment	질병, 질환 
4671	redeem	1. (실수를) 만회하다, 상환하다 2. (죄로부터) 구원하다 
4672	bloat	1. 부풀다, 붓다 2. 부풀게하다 
4673	implicit	1. 암시적인, 함축적인 2. 절대적인, 의심없는 
4674	collateral	1. 담보(로 내 놓은) 2. 부수적인 
4675	fortress	요새, 안전지대 
4676	monastery	수도원 
4677	consulate	영사관 
4678	quarrel	1. 말다툼, 언쟁(하다) 2. 불평(하다) 
4679	saga	영웅담, 무용담 
4680	elusive	1. 포착하기 어려운, 용케 빠져나가는 2. 기억하기 어려운 
4681	lantern	전등, 랜턴 
4682	astrology	점성술 (별의 위치로 길흉을 파악하는 것) 
4683	pony	조랑말 
4684	retrospective	회고적인, 지난 일을 돌이켜 생각하다 
4685	trousers	바지 
4686	consortium	1. (회사들의) 협회, 조합 2. 배우자권 
4687	ingest	1. (음식물을) 섭취하다 2. (지식을) 받아들이다 
4688	soluble	용해될 수 있는, 가용성의 
4689	censorship	검열 제도 
4690	blizzard	눈보라 
4691	hefty	1. 크고 강한, 억센 2. (숫자가) 상당한, 큰 
4692	skim	1. 훑어 읽다 2. (기름이나 거품을) 떠내다 
4693	corpse	시체, 송장 
4694	recess	1. 휴식, 휴가 2. (의회 등의) 휴회 3. 우묵 들어간 곳 
4695	paradox	역설, 모순 
4696	stark	1. 명백한 2. 완전한 
4697	aide	부관, 보좌관 
4698	latch	고리쇠 
4699	paranoid	망상성의 
4700	charismatic	카리스마 있는 
4001	vigorous	원기가 있는, 활기찬 
4002	prostate	전립선(의) 
4003	amid	~의 한 복판에, ~의 한창 
4004	betray	배반하다, 저버리다 
4005	aperture	1. 구멍, 틈새 2. 렌즈의 구경 
4006	bizarre	괴기한, 기묘한 
4007	hygiene	1. 위생 2. 위생학 
4008	mystical	신비의, 신비로운 
4009	rude	무례한, 버릇없는, 야만의 
4010	widow	1. 미망인, 과부 2. 과부로 만들다 
4011	disgusting	역겨운, 구역질나는 
4012	stalk	1. (식물의) 대, 줄기 2. (몰래) 따라다니다, 스토킹을 하다 
4013	revenge	복수, 앙갚음, 보복 
4014	astonishing	놀라운, 굉장한 
4015	stereotype	편견, 고정 관념 
4016	glide	미끄러지다, 부드럽게 나아가다 
4017	piston	피스톤 (증기 기관 내에서 왕복 운동을 하는 기기) 
4018	plunge	1. 감소하다, 하락하다 2. 돌진하다, 뛰어들다 
4019	sting	1. (벌 등이) 쏘다 2. 찌르다 
4020	razor	면도기 
4021	apparel	의복, 의상, 의류 
4022	withstand	1. ~를 잘 견디다 2. ~에 저항하다 
4023	firefighter	소방관 
4024	intolerance	1. 참을 수 없음, 아량이 없음 2. 편협함, 옹졸함 
4025	squash	으깨다, 진압하다 
4026	infringe	위반하다, 침해하다 
4027	mute	1. 벙어리의, 무언의 2. 소리를 죽이다 
4028	herd	1. (동물의) 무리 2. 목자, 양치기 
4029	state-of-the-art	최첨단의, 최신 기술의 
4030	dinosaur	공룡 
4031	assort	분류하다, 체계화하다 
4032	snapshot	스냅 사진(을 찍다), 속사 
4033	drown	1. 물에 빠지다, 익사하다 2. 물에 빠트리다, 익사시키다 
4034	deteriorate	악화되다, 수준이 떨어지다 
4035	mankind	인류, 인간 
4036	soar	1. 치솟다, 높이 올라가다 2. 높이 (하늘을) 날다 
4037	bail	보석금(을 내다) 
4038	aerial	공중의, 항공의 
4039	frontier	1. 국경, 경계 2. 개척의 영역 
4040	homosexual	동성애의 
